brand,price,car_seller,year,miles,engine_vol,transmission,fuel_type,residuals
Volkswagen,10600.0,BMWorld,2015.0,45435.0,1.4,manual,petrol,
Volkswagen,10800.0,BMWorld,2015.0,48101.0,1.4,manual,petrol,2698.756744770568
Volkswagen,11299.0,Fords_of_Winsford,2015.0,44710.0,2.0,manual,diesel,-1272.0364994087704
Volkswagen,11749.0,Cazoo,2019.0,89985.0,1.6,manual,diesel,-1035.7118636783634
Volkswagen,11849.0,Cazoo,2019.0,84801.0,1.6,manual,diesel,
Volkswagen,11849.0,Cazoo,2019.0,78507.0,1.6,manual,diesel,-1916.4742021797647
Volkswagen,12149.0,Cazoo,2019.0,82288.0,1.6,manual,diesel,-1293.398544236501
Volkswagen,12499.0,Cazoo,2019.0,72340.0,1.6,manual,diesel,-1793.4267497951587
Volkswagen,12549.0,Cazoo,2019.0,74559.0,1.6,manual,diesel,-1553.8195334565316
Volkswagen,12899.0,Cazoo,2019.0,69287.0,1.6,manual,diesel,-1654.2968856594016
Volkswagen,13049.0,Cazoo,2019.0,73432.0,1.6,manual,diesel,-1150.1184666756963
Volkswagen,13049.0,Cazoo,2019.0,66278.0,1.6,manual,diesel,
Volkswagen,13299.0,Cazoo,2019.0,66216.0,1.6,manual,diesel,-1516.705070145843
Volkswagen,13299.0,Cazoo,2019.0,60333.0,1.6,manual,diesel,-2019.3906283783217
Volkswagen,13299.0,Cazoo,2019.0,53047.0,1.6,manual,diesel,
Volkswagen,13299.0,Cannock,2015.0,26110.0,1.4,manual,petrol,
Volkswagen,13398.0,Cargiant,2019.0,60746.0,1.6,manual,diesel,
Volkswagen,13399.0,Cazoo,2019.0,60789.0,1.6,manual,diesel,-1880.4267299328421
Volkswagen,13399.0,Cazoo,2019.0,57106.0,1.6,manual,diesel,-2195.128567596381
Volkswagen,13399.0,Cazoo,2019.0,50616.0,1.6,manual,diesel,-2749.6805432778274
Volkswagen,13698.0,Cargiant,2019.0,48096.0,1.0,manual,petrol,809.1572247311051
Volkswagen,13899.0,Cazoo,2019.0,52404.0,1.6,manual,diesel,-2096.9010467421685
Volkswagen,13977.0,C&C,2019.0,61138.0,2.0,manual,diesel,-5590.388643898485
Volkswagen,13999.0,Castle_Donington,2015.0,36346.0,1.4,automatic,petrol,2371.098901330728
Volkswagen,14049.0,Cazoo,2019.0,44690.0,1.6,manual,diesel,-2606.0403287768786
Volkswagen,14198.0,Cargiant,2019.0,44932.0,1.6,manual,diesel,-2794.0609885104423
Volkswagen,14249.0,Cazoo,2019.0,41085.0,1.6,manual,diesel,-2714.0772890741428
Volkswagen,14299.0,Cazoo,2019.0,61156.0,1.6,automatic,diesel,-2891.5234988168304
Volkswagen,14400.0,BMWorld,2019.0,45307.0,1.6,manual,diesel,-2406.083029765119
Volkswagen,14449.0,Cazoo,2019.0,40694.0,1.6,manual,diesel,-2547.4871230483477
Volkswagen,14498.0,Cargiant,2019.0,32086.0,1.0,manual,petrol,
Volkswagen,14500.0,BMWorld,2019.0,42169.0,1.5,manual,petrol,-3555.482801225451
Volkswagen,15698.0,Cargiant,2019.0,25855.0,1.6,manual,diesel,-2924.1361872883936
Volkswagen,15698.0,C&C,2019.0,35471.0,1.5,manual,petrol,
Volkswagen,15799.0,Cazoo,2019.0,24089.0,1.0,manual,petrol,
Volkswagen,15998.0,C&C,2019.0,22495.0,1.0,manual,petrol,812.84480642579
Volkswagen,16099.0,Cazoo,2019.0,3503.0,1.0,manual,petrol,-242.4884750791316
Volkswagen,16100.0,BMWorld,2019.0,20962.0,1.0,manual,petrol,1046.5696520410056
Volkswagen,16399.0,Castle_Donington,2019.0,37079.0,1.5,manual,petrol,-2671.1795471240257
Volkswagen,16700.0,BMWorld,2019.0,34247.0,1.6,automatic,diesel,-2993.5843327179973
Volkswagen,10199.0,Cazoo,2017.0,68995.0,1.6,manual,diesel,
Volkswagen,10800.0,Marshall,2016.0,62756.0,1.6,manual,diesel,1405.1328577423265
Volkswagen,11000.0,Hilton,2016.0,53010.0,1.4,manual,petrol,544.1536938981881
Volkswagen,11000.0,BMWorld,2017.0,61168.0,1.4,manual,petrol,-226.9759337595624
Volkswagen,11200.0,BMWorld,2017.0,63661.0,2.0,manual,diesel,-3646.819643698722
Volkswagen,11200.0,BMWorld,2016.0,56673.0,1.4,manual,petrol,
Volkswagen,11500.0,BMWorld,2016.0,54239.0,1.6,manual,diesel,1820.5366731039976
Volkswagen,11700.0,BMWorld,2016.0,39523.0,1.6,manual,diesel,763.0964767826517
Volkswagen,12299.0,Castle_Donington,2017.0,55154.0,1.6,manual,diesel,-3.1852285695222236
Volkswagen,12299.0,Cannock,2016.0,48982.0,1.4,manual,petrol,1352.391863227429
Volkswagen,12400.0,BMWorld,2017.0,42062.0,1.6,manual,diesel,-441.08848603544357
Volkswagen,12700.0,BMWorld,2016.0,58529.0,2.0,automatic,diesel,-2406.6550010763312
Volkswagen,12800.0,BMWorld,2016.0,41913.0,1.6,automatic,diesel,124.85928367784072
Volkswagen,12899.0,Cazoo,2017.0,37624.0,1.4,manual,petrol,-135.97994254724654
Volkswagen,13049.0,Cazoo,2016.0,22351.0,1.6,manual,diesel,848.5616804823076
Volkswagen,13149.0,Cazoo,2016.0,23078.0,1.4,manual,petrol,992.2411416876857
Volkswagen,13200.0,BMWorld,2016.0,24843.0,1.4,manual,petrol,990.2917639786174
Volkswagen,13298.0,C&C,2016.0,43951.0,1.4,automatic,petrol,
Volkswagen,14299.0,Cannock,2016.0,42386.0,1.4,automatic,petrol,846.3266187399422
Volkswagen,14499.0,Fords_of_Winsford,2017.0,26870.0,1.6,automatic,diesel,
Volkswagen,14698.0,C&C,2016.0,14398.0,1.4,automatic,petrol,-609.3748643541912
Volkswagen,15000.0,Cargiant,2019.0,44704.0,1.0,manual,petrol,1821.3205064707945
Volkswagen,15499.0,Cazoo,2019.0,20869.0,1.0,manual,petrol,
Volkswagen,16149.0,Cazoo,2019.0,22328.0,1.0,manual,petrol,1416.0540429796602
Volkswagen,16200.0,BMWorld,2019.0,37771.0,1.5,manual,petrol,-2231.279348073942
Volkswagen,16700.0,BMWorld,2019.0,19675.0,1.0,manual,petrol,1536.5991755077193
Volkswagen,17299.0,Cazoo,2020.0,42142.0,1.5,automatic,petrol,
Volkswagen,17300.0,BMWorld,2020.0,11570.0,1.5,manual,petrol,-5491.215278701035
Volkswagen,17349.0,Cazoo,2020.0,30903.0,1.5,manual,petrol,-3586.5020207260895
Volkswagen,17398.0,Cargiant,2019.0,8968.0,1.6,manual,diesel,-2667.0821369545956
Volkswagen,17549.0,Cazoo,2020.0,32776.0,1.5,manual,petrol,-3226.4595168047745
Volkswagen,17800.0,Hilton,2020.0,18576.0,1.5,manual,petrol,-5045.500399227363
Volkswagen,17998.0,C&C,2020.0,17814.0,1.5,manual,petrol,
Volkswagen,17998.0,C&C,2020.0,21053.0,1.5,manual,petrol,-4245.635315892396
Volkswagen,18198.0,Cargiant,2019.0,30780.0,1.5,automatic,petrol,-2927.0314942211335
Volkswagen,18349.0,Cazoo,2019.0,13044.0,1.5,manual,petrol,-1991.3673302405005
Volkswagen,18698.0,C&C,2019.0,31201.0,1.5,automatic,petrol,-2499.838286766266
Volkswagen,18798.0,C&C,2019.0,3315.0,1.5,manual,petrol,-2840.1615207758223
Volkswagen,19549.0,Cazoo,2020.0,24651.0,1.5,automatic,petrol,-3863.1734470884476
Volkswagen,21499.0,Cazoo,2020.0,16144.0,1.5,automatic,petrol,-2640.072315673453
Volkswagen,11498.0,C&C,2016.0,40123.0,1.0,manual,petrol,4182.51288841998
Volkswagen,12498.0,Cargiant,2017.0,45818.0,1.0,manual,petrol,
Volkswagen,16700.0,BMWorld,2015.0,69000.0,2.0,automatic,petrol,2665.104684781518
Volkswagen,17250.0,Hilton,2016.0,69000.0,2.0,manual,petrol,
Volkswagen,17400.0,BMWorld,2015.0,67718.0,2.0,automatic,petrol,3255.5614439772926
Volkswagen,17449.0,Cazoo,2015.0,47307.0,2.0,manual,petrol,3706.719214070823
Volkswagen,17600.0,BMWorld,2015.0,43798.0,2.0,manual,petrol,3354.121589867633
Volkswagen,18000.0,Hilton,2015.0,45000.0,2.0,manual,petrol,3203.901235620726
Volkswagen,18249.0,Cazoo,2015.0,49012.0,2.0,manual,petrol,
Volkswagen,18599.0,Cazoo,2015.0,47224.0,2.0,automatic,petrol,2907.171229616042
Volkswagen,19099.0,Cazoo,2016.0,35937.0,2.0,manual,petrol,2264.049901521372
Volkswagen,19549.0,Cazoo,2016.0,51596.0,2.0,automatic,petrol,
Volkswagen,19549.0,Cazoo,2017.0,55375.0,2.0,manual,petrol,2253.8362541179195
Volkswagen,19700.0,BMWorld,2017.0,48495.0,2.0,manual,petrol,1613.1963017144262
Volkswagen,19900.0,BMWorld,2015.0,24078.0,2.0,automatic,petrol,2026.648005035011
Volkswagen,19998.0,C&C,2016.0,29748.0,2.0,automatic,petrol,225.28273545259435
Volkswagen,20200.0,Hilton,2016.0,54000.0,2.0,automatic,petrol,2109.334409897754
Volkswagen,20300.0,BMWorld,2016.0,42220.0,2.0,automatic,petrol,1855.6948567867075
Volkswagen,20499.0,Cazoo,2017.0,44646.0,2.0,manual,petrol,2287.073827756478
Volkswagen,20799.0,Cazoo,2017.0,28044.0,2.0,manual,petrol,1168.4803146197482
Volkswagen,20998.0,C&C,2017.0,51198.0,2.0,manual,petrol,2879.4446165849477
Volkswagen,21099.0,Cazoo,2016.0,43034.0,2.0,automatic,petrol,2928.012423290478
Volkswagen,21099.0,Cazoo,2017.0,44668.0,2.0,automatic,petrol,946.4977936017349
Volkswagen,21099.0,Cazoo,2017.0,25605.0,2.0,manual,petrol,1260.0747262238547
Volkswagen,21150.0,Marshall,2016.0,49199.0,2.0,automatic,petrol,
Volkswagen,21500.0,Hilton,2016.0,36081.0,2.0,automatic,petrol,1878.2070058552345
Volkswagen,21599.0,Cazoo,2017.0,48541.0,2.0,manual,petrol,3719.890460311344
Volkswagen,21600.0,Hilton,2017.0,50000.0,2.0,automatic,petrol,1046.4105612578824
Volkswagen,21849.0,Cazoo,2017.0,29577.0,2.0,manual,petrol,2349.4707889984384
Volkswagen,22049.0,Cazoo,2016.0,31161.0,2.0,automatic,petrol,2863.4984622332995
Volkswagen,22199.0,Cazoo,2017.0,37551.0,2.0,manual,petrol,
Volkswagen,22299.0,Cazoo,2017.0,10941.0,2.0,manual,petrol,1207.0777814797148
Volkswagen,22349.0,Cazoo,2017.0,42354.0,2.0,automatic,petrol,1998.7730984202608
Volkswagen,22699.0,Cazoo,2016.0,33509.0,2.0,automatic,petrol,3714.12836036885
Volkswagen,22699.0,Cazoo,2017.0,41528.0,2.0,automatic,petrol,2278.193756061515
Volkswagen,22799.0,Cazoo,2015.0,31215.0,2.0,automatic,petrol,
Volkswagen,22799.0,Cazoo,2016.0,18225.0,2.0,automatic,petrol,2508.1541852816736
Volkswagen,22949.0,Cazoo,2017.0,46993.0,2.0,automatic,petrol,2995.1624073860257
Volkswagen,23049.0,Cazoo,2017.0,48452.0,2.0,automatic,petrol,
Volkswagen,23299.0,Cazoo,2017.0,41127.0,2.0,automatic,petrol,
Volkswagen,23900.0,BMWorld,2019.0,40113.0,2.0,automatic,petrol,
Volkswagen,23999.0,Cazoo,2018.0,47255.0,2.0,automatic,petrol,1946.4142937783436
Volkswagen,23999.0,Cazoo,2017.0,45998.0,2.0,automatic,petrol,3960.1424974006623
Volkswagen,24099.0,Cazoo,2017.0,46305.0,2.0,automatic,petrol,4086.374771134837
Volkswagen,24099.0,Cazoo,2017.0,43357.0,2.0,automatic,petrol,3834.476585571563
Volkswagen,24249.0,Cazoo,2018.0,46416.0,2.0,automatic,petrol,2124.724138524598
Volkswagen,24399.0,Cazoo,2018.0,37745.0,2.0,automatic,petrol,1533.8119380420358
Volkswagen,24500.0,Hilton,2017.0,40800.0,2.0,automatic,petrol,3160.296820692627
Volkswagen,24600.0,Marshall,2018.0,40945.0,2.0,manual,petrol,3303.7779303875104
Volkswagen,25149.0,Cazoo,2018.0,31965.0,2.0,automatic,petrol,1789.9274358174116
Volkswagen,25200.0,BMWorld,2019.0,42795.0,2.0,automatic,petrol,441.42116821702075
Volkswagen,25200.0,BMWorld,2018.0,34966.0,2.0,automatic,petrol,1893.5907302100495
Volkswagen,25249.0,Cazoo,2018.0,34993.0,2.0,automatic,petrol,2148.661393038212
Volkswagen,25249.0,Cazoo,2019.0,35322.0,2.0,automatic,petrol,55.63823819305253
Volkswagen,25399.0,Cazoo,2018.0,35814.0,2.0,automatic,petrol,2368.8134996688277
Volkswagen,25499.0,Fords_of_Winsford,2018.0,40450.0,2.0,automatic,petrol,2314.004348442173
Volkswagen,25499.0,Cazoo,2018.0,29643.0,2.0,automatic,petrol,
Volkswagen,25499.0,Fords_of_Winsford,2017.0,25140.0,2.0,automatic,petrol,3126.9438133518233
Volkswagen,25599.0,Cazoo,2018.0,39043.0,2.0,automatic,petrol,2844.722333178139
Volkswagen,25700.0,BMWorld,2019.0,43118.0,2.0,automatic,petrol,
Volkswagen,25700.0,BMWorld,2019.0,31271.0,2.0,automatic,petrol,
Volkswagen,25700.0,BMWorld,2019.0,23684.0,2.0,automatic,petrol,-691.5592335159381
Volkswagen,25749.0,Cazoo,2018.0,27598.0,2.0,automatic,petrol,2016.7797504861192
Volkswagen,25800.0,Hilton,2017.0,19930.0,2.0,automatic,petrol,2677.014889649956
Volkswagen,25977.0,C&C,2019.0,30694.0,2.0,automatic,petrol,-78.2900620572691
Volkswagen,26099.0,Cazoo,2018.0,25579.0,2.0,automatic,petrol,
Volkswagen,26100.0,Hilton,2018.0,27000.0,2.0,automatic,petrol,1459.9909440597803
Volkswagen,26249.0,Cazoo,2017.0,18425.0,2.0,automatic,petrol,3854.108348639591
Volkswagen,26499.0,Cazoo,2019.0,25605.0,2.0,automatic,petrol,475.34832329354685
Volkswagen,26749.0,Cazoo,2019.0,35182.0,2.0,automatic,petrol,1543.6756377923812
Volkswagen,26800.0,BMWorld,2019.0,13761.0,2.0,automatic,petrol,-439.4512604320844
Volkswagen,26990.0,Hilton,2019.0,27000.0,2.0,automatic,petrol,
Volkswagen,26990.0,Hilton,2019.0,34000.0,2.0,automatic,petrol,
Volkswagen,27099.0,Cazoo,2019.0,32025.0,2.0,automatic,petrol,1623.9189987746577
Volkswagen,27199.0,Cazoo,2018.0,19646.0,2.0,automatic,petrol,2787.304047771013
Volkswagen,27499.0,Cazoo,2019.0,17237.0,2.0,automatic,petrol,760.3266079617242
Volkswagen,27499.0,Castle_Donington,2018.0,23454.0,2.0,automatic,petrol,2629.152414539112
Volkswagen,27500.0,BMWorld,2019.0,13924.0,2.0,automatic,petrol,274.47662431984645
Volkswagen,27900.0,BMWorld,2020.0,24019.0,2.0,automatic,petrol,-584.0697054864067
Volkswagen,27949.0,Cazoo,2019.0,22046.0,2.0,automatic,petrol,
Volkswagen,28000.0,BMWorld,2019.0,8830.0,2.0,automatic,petrol,339.2088640542279
Volkswagen,28049.0,Cazoo,2019.0,10456.0,2.0,automatic,petrol,730.9095128779809
Volkswagen,28099.0,Cazoo,2018.0,18058.0,2.0,automatic,petrol,3551.613980378239
Volkswagen,28149.0,Cazoo,2019.0,12620.0,2.0,automatic,petrol,1015.8171362025241
Volkswagen,28200.0,BMWorld,2019.0,15591.0,2.0,automatic,petrol,1116.9170162235896
Volkswagen,28300.0,Hilton,2018.0,15557.0,2.0,automatic,petrol,2682.2192556590126
Volkswagen,28499.0,Cazoo,2019.0,18133.0,2.0,automatic,petrol,
Volkswagen,28649.0,Cazoo,2018.0,7873.0,2.0,automatic,petrol,3231.334801284811
Volkswagen,29349.0,Cazoo,2020.0,15679.0,2.0,automatic,petrol,356.0646891555589
Volkswagen,29499.0,Cannock,2019.0,19546.0,2.0,automatic,petrol,1954.351926389667
Volkswagen,29500.0,BMWorld,2019.0,12408.0,2.0,automatic,petrol,2144.938751417729
Volkswagen,29500.0,BMWorld,2019.0,13528.0,2.0,automatic,petrol,2240.6395546165804
Volkswagen,30849.0,Cazoo,2020.0,4874.0,2.0,automatic,petrol,932.8082797200259
Volkswagen,31200.0,BMWorld,2020.0,9529.0,2.0,automatic,petrol,1477.8011531232696
Volkswagen,12799.0,Cazoo,2015.0,50015.0,1.4,manual,petrol,5065.066171560671
Volkswagen,13198.0,Cargiant,2019.0,88426.0,1.5,manual,petrol,-1058.88946105395
Volkswagen,13200.0,BMWorld,2017.0,80680.0,1.5,manual,petrol,2677.4427589214447
Volkswagen,14400.0,BMWorld,2018.0,68293.0,2.0,manual,diesel,-2172.1637305382355
Volkswagen,15200.0,BMWorld,2018.0,43751.0,1.5,manual,petrol,
Volkswagen,15300.0,BMWorld,2018.0,64497.0,1.5,manual,petrol,1273.5163340533436
Volkswagen,15849.0,Cazoo,2017.0,46352.0,2.0,automatic,diesel,-2215.5165703223065
Volkswagen,16099.0,Cazoo,2017.0,39436.0,2.0,manual,diesel,-614.0131587172837
Volkswagen,16299.0,Cazoo,2017.0,34203.0,2.0,manual,diesel,-861.1580722370163
Volkswagen,16700.0,BMWorld,2018.0,64335.0,1.5,automatic,petrol,717.2180250866622
Volkswagen,16750.0,Marshall,2017.0,36238.0,1.5,manual,petrol,1986.8435537125024
Volkswagen,17000.0,BMWorld,2018.0,35625.0,1.5,manual,petrol,506.486343009612
Volkswagen,17099.0,Cazoo,2018.0,36924.0,2.0,manual,diesel,
Volkswagen,17349.0,Cazoo,2018.0,19975.0,2.0,manual,diesel,-3148.035327235022
Volkswagen,17700.0,BMWorld,2019.0,35233.0,1.5,manual,petrol,-948.1442038951864
Volkswagen,17900.0,BMWorld,2018.0,38700.0,2.0,automatic,diesel,-3143.2569850010514
Volkswagen,17998.0,C&C,2019.0,34683.0,1.5,manual,petrol,-959.8554540317928
Volkswagen,18000.0,Hilton,2017.0,24764.0,2.0,automatic,diesel,
Volkswagen,18599.0,Cazoo,2019.0,55988.0,2.0,automatic,diesel,-2884.4184057958846
Volkswagen,18677.0,C&C,2019.0,36866.0,2.0,automatic,diesel,-4906.817636019034
Volkswagen,18999.0,Cannock,2018.0,22342.0,1.5,manual,petrol,570.9833553640456
Volkswagen,19049.0,Cazoo,2019.0,45524.0,1.5,automatic,petrol,-458.49990882300335
Volkswagen,19049.0,Cazoo,2019.0,40252.0,1.5,automatic,petrol,-908.977261024942
Volkswagen,19099.0,Cazoo,2018.0,42222.0,1.5,automatic,petrol,1430.4888818154395
Volkswagen,19249.0,Cazoo,2018.0,40597.0,1.5,automatic,petrol,1441.6372700307802
Volkswagen,19499.0,Fords_of_Winsford,2018.0,29820.0,2.0,automatic,diesel,-2650.206167799206
Volkswagen,19499.0,Castle_Donington,2018.0,20065.0,1.5,manual,petrol,1096.1579814899997
Volkswagen,19549.0,Cazoo,2018.0,27285.0,1.5,automatic,petrol,604.1648662912012
Volkswagen,19600.0,Hilton,2019.0,38650.0,1.5,automatic,petrol,-1351.5550017472779
Volkswagen,19799.0,Fords_of_Winsford,2018.0,25960.0,1.5,automatic,petrol,190.00527946579314
Volkswagen,20498.0,C&C,2019.0,20797.0,2.0,automatic,diesel,-4458.867820491498
Volkswagen,20498.0,C&C,2019.0,10425.0,2.0,manual,diesel,-3402.669744472434
Volkswagen,20999.0,Castle_Donington,2018.0,24176.0,1.5,automatic,petrol,1004.975326158321
Volkswagen,21199.0,Cazoo,2019.0,4798.0,1.5,manual,petrol,154.03550620521855
Volkswagen,21999.0,Cazoo,2019.0,16596.0,2.0,automatic,diesel,-2850.352369746608
Volkswagen,22698.0,Cargiant,2021.0,14651.0,1.5,manual,petrol,-2105.023167645366
Volkswagen,22999.0,Cazoo,2020.0,11580.0,1.5,manual,petrol,412.402782649624
Volkswagen,23998.0,C&C,2021.0,10624.0,1.5,manual,petrol,
Volkswagen,12700.0,BMWorld,2016.0,69718.0,1.4,manual,petrol,4324.732427876981
Volkswagen,15799.0,Cazoo,2016.0,38140.0,1.4,manual,petrol,4929.246050426344
Volkswagen,10998.0,C&C,2017.0,55553.0,1.6,manual,diesel,-953.0363632068929
Volkswagen,10999.0,Cazoo,2018.0,74263.0,1.0,manual,petrol,2824.886821400588
Volkswagen,12349.0,Cazoo,2018.0,45198.0,1.4,manual,petrol,-2159.938526697242
Volkswagen,12499.0,Cazoo,2018.0,45050.0,1.4,manual,petrol,-2022.5847042629212
Volkswagen,13149.0,Cazoo,2018.0,30412.0,1.4,manual,petrol,-2623.3600232189237
Volkswagen,13399.0,Cazoo,2017.0,39571.0,1.4,automatic,petrol,-1412.0702212025371
Volkswagen,11400.0,BMWorld,2017.0,74424.0,1.6,manual,diesel,
Volkswagen,11600.0,BMWorld,2016.0,39266.0,2.0,manual,diesel,-3210.1674975970964
Volkswagen,12200.0,BMWorld,2016.0,43420.0,1.4,automatic,petrol,-364.8124814596231
Volkswagen,12549.0,Cazoo,2017.0,47883.0,1.4,manual,petrol,390.6223253290209
Volkswagen,12698.0,Cargiant,2018.0,43329.0,1.5,manual,petrol,-3291.1641255158647
Volkswagen,12798.0,Cargiant,2017.0,20091.0,1.0,manual,petrol,1758.4804405913728
Volkswagen,13149.0,Cazoo,2017.0,50806.0,1.4,manual,petrol,1240.3843322497833
Volkswagen,13449.0,Cazoo,2018.0,44588.0,1.6,manual,diesel,-1093.6206718541398
Volkswagen,13599.0,Cazoo,2018.0,37654.0,1.5,manual,petrol,-2517.3778084439873
Volkswagen,13699.0,Fords_of_Winsford,2018.0,38610.0,1.0,manual,petrol,1927.4976165185035
Volkswagen,13798.0,Cargiant,2018.0,23443.0,1.0,manual,petrol,
Volkswagen,13949.0,Cazoo,2018.0,50488.0,1.6,automatic,diesel,-2031.9383835045337
Volkswagen,14049.0,Cazoo,2018.0,57651.0,1.4,automatic,petrol,-1338.321092486167
Volkswagen,14100.0,BMWorld,2018.0,32818.0,1.0,manual,petrol,2180.7662774065793
Volkswagen,14300.0,BMWorld,2017.0,39895.0,1.4,automatic,petrol,-687.1489358852577
Volkswagen,14399.0,Cazoo,2017.0,33659.0,1.4,manual,petrol,1025.2221246984827
Volkswagen,14499.0,Cazoo,2018.0,37330.0,1.5,manual,petrol,-1645.0626836547344
Volkswagen,14500.0,BMWorld,2017.0,24228.0,1.4,manual,petrol,
Volkswagen,14549.0,Cazoo,2018.0,29783.0,1.6,manual,diesel,-1258.665664144577
Volkswagen,14698.0,Cargiant,2018.0,40105.0,1.6,automatic,diesel,
Volkswagen,14699.0,Cazoo,2017.0,5938.0,1.0,manual,petrol,2807.84585630326
Volkswagen,14899.0,Cannock,2018.0,30065.0,1.0,manual,petrol,1945.0217341251955
Volkswagen,14999.0,Cazoo,2018.0,27615.0,1.4,manual,petrol,-1012.3556897796407
Volkswagen,15000.0,Marshall,2018.0,29518.0,1.0,automatic,petrol,413.17766978613145
Volkswagen,15099.0,Cazoo,2018.0,35383.0,1.5,manual,petrol,
Volkswagen,15149.0,Cazoo,2017.0,18018.0,1.4,manual,petrol,438.74331859210906
Volkswagen,15199.0,Cazoo,2018.0,30420.0,1.4,manual,petrol,-572.6764460529848
Volkswagen,15199.0,Castle_Donington,2018.0,28299.0,1.0,manual,petrol,2313.859851710713
Volkswagen,15350.0,Marshall,2018.0,25165.0,1.5,manual,petrol,-2480.4479565590336
Volkswagen,15399.0,Castle_Donington,2019.0,25762.0,1.0,manual,petrol,
Volkswagen,15799.0,Cazoo,2018.0,28161.0,1.5,manual,petrol,
Volkswagen,15899.0,Cannock,2019.0,24706.0,1.0,manual,petrol,365.97521446044993
Volkswagen,16099.0,Cazoo,2018.0,25728.0,1.4,automatic,petrol,-2016.0503251010268
Volkswagen,16149.0,Cazoo,2019.0,15473.0,1.0,manual,petrol,830.313859112146
Volkswagen,16299.0,Cannock,2018.0,10555.0,1.5,manual,petrol,-3136.1821511627822
Volkswagen,16499.0,Castle_Donington,2018.0,17254.0,1.6,manual,diesel,
Volkswagen,11298.0,C&C,2017.0,77451.0,1.0,manual,petrol,
Volkswagen,11399.0,Cazoo,2019.0,82078.0,1.6,manual,diesel,-2061.3424448365768
Volkswagen,11700.0,BMWorld,2017.0,68945.0,1.6,manual,diesel,1155.987132183187
Volkswagen,11798.0,Cargiant,2018.0,71318.0,1.6,manual,diesel,
Volkswagen,12198.0,Cargiant,2018.0,51993.0,1.6,manual,diesel,-2069.58342684132
Volkswagen,12199.0,Cazoo,2019.0,68891.0,1.6,manual,diesel,
Volkswagen,12249.0,Cazoo,2019.0,77290.0,1.6,manual,diesel,-1620.4633785127153
Volkswagen,12449.0,Cazoo,2017.0,62218.0,1.4,manual,petrol,
Volkswagen,12498.0,Cargiant,2018.0,75427.0,1.5,manual,petrol,-748.4816424006312
Volkswagen,12499.0,Cazoo,2019.0,61541.0,1.6,manual,diesel,-2716.170476356936
Volkswagen,12500.0,BMWorld,2018.0,59384.0,1.5,manual,petrol,-1963.3749219810306
Volkswagen,12899.0,Fords_of_Winsford,2017.0,42830.0,1.6,manual,diesel,-223.64360698880228
Volkswagen,13000.0,Cargiant,2018.0,41764.0,1.6,manual,diesel,-2141.622280346015
Volkswagen,13149.0,Cazoo,2017.0,53903.0,1.4,manual,petrol,
Volkswagen,13149.0,Cazoo,2017.0,40553.0,1.4,manual,petrol,364.29474724820284
Volkswagen,13198.0,Cargiant,2017.0,43221.0,1.6,manual,diesel,302.0094767435494
Volkswagen,13200.0,Hilton,2017.0,40374.0,1.0,manual,petrol,3394.612352807917
Volkswagen,13299.0,Cazoo,2017.0,40080.0,1.4,manual,petrol,473.8782473252195
Volkswagen,13300.0,BMWorld,2018.0,50157.0,1.6,manual,diesel,-970.529107268685
Volkswagen,13399.0,Cazoo,2018.0,57394.0,1.5,manual,petrol,-1030.6511520573586
Volkswagen,13498.0,Cargiant,2017.0,38131.0,1.4,manual,petrol,148.64289133334933
Volkswagen,13500.0,Hilton,2018.0,48200.0,1.4,manual,petrol,-1609.1176085535153
Volkswagen,13549.0,Cazoo,2018.0,49031.0,1.6,manual,diesel,-613.979003448756
Volkswagen,13549.0,Cazoo,2019.0,45936.0,1.6,manual,diesel,-2999.57318521705
Volkswagen,13600.0,Hilton,2018.0,40000.0,1.0,manual,petrol,1641.5198545262501
Volkswagen,13600.0,Hilton,2017.0,41250.0,1.4,manual,petrol,18.159994522020497
Volkswagen,13698.0,C&C,2018.0,47813.0,1.6,manual,diesel,
Volkswagen,13798.0,C&C,2018.0,48872.0,1.5,manual,petrol,-1826.3106377159893
Volkswagen,13899.0,Cazoo,2018.0,41615.0,1.5,manual,petrol,-1878.9216642722204
Volkswagen,13949.0,Cazoo,2019.0,39170.0,1.6,manual,diesel,
Volkswagen,13998.0,C&C,2018.0,41463.0,1.4,manual,petrol,-1296.562525824429
Volkswagen,14100.0,Hilton,2018.0,37085.0,1.4,manual,petrol,
Volkswagen,14198.0,Cargiant,2018.0,25335.0,1.0,manual,petrol,1485.4300069289566
Volkswagen,14198.0,Cargiant,2018.0,26490.0,1.6,manual,diesel,
Volkswagen,14200.0,BMWorld,2017.0,33701.0,1.4,manual,petrol,626.0473149250302
Volkswagen,14249.0,Cazoo,2017.0,23618.0,1.4,manual,petrol,17.247334588229933
Volkswagen,14300.0,BMWorld,2017.0,32968.0,2.0,manual,diesel,-3169.4488870865644
Volkswagen,14400.0,BMWorld,2017.0,46104.0,1.4,automatic,petrol,-56.6076081498486
Volkswagen,14449.0,Cazoo,2019.0,31215.0,1.0,manual,petrol,475.42282693605375
Volkswagen,14499.0,Cazoo,2018.0,43665.0,2.0,manual,diesel,-3973.792445279443
Volkswagen,14500.0,BMWorld,2018.0,38529.0,2.0,manual,diesel,-4615.412575558545
Volkswagen,14599.0,Cazoo,2018.0,42687.0,1.4,manual,petrol,
